Time,R_IEV,R_FLX,R_INV,R_DFX,R_EVR,R_PFX,R_HEEL
2020-10-20 21:33:33.413004+00:00,-6.171989029182276,-12.369407483939238,511.62,533.74,585.38,605.4,368.08
2020-10-20 21:33:33.421004+00:00,-5.626521978761472,-13.096268043577815,513.55,532.49,586.18,607.71,368.09
2020-10-20 21:33:33.429004+00:00,-6.131431631471034,-11.627315833497653,511.07,528.51,585.27,607.48,368.15
2020-10-20 21:33:33.437004+00:00,-5.452805810494054,-11.892661617796554,511.47,526.4,585.79,609.75,368.12
2020-10-20 21:33:33.445004+00:00,-4.822735842499273,-13.822278525651276,510.61,523.77,585.88,612.39,367.82
2020-10-20 21:33:33.453004+00:00,-5.424292885390864,-14.323854780679676,511.77,521.97,585.41,613.55,367.84
2020-10-20 21:33:33.461004+00:00,-6.183146963541983,-13.924990554198956,513.05,520.48,584.97,614.57,367.89
2020-10-20 21:33:33.469004+00:00,-6.7196888904949175,-14.150049681131604,511.79,518.66,585.41,617.81,367.97
2020-10-20 21:33:33.477004+00:00,-5.998785016640217,-16.684615585016793,511.88,517.66,584.8,618.85,367.85
2020-10-20 21:33:33.485004+00:00,-5.915181665912203,-18.214132248547998,511.62,516.74,584.45,620.02,367.46
2020-10-20 21:33:33.493004+00:00,-6.6790156596517605,-19.014851659933285,511.15,515.87,583.53,620.96,367.95
2020-10-20 21:33:33.501004+00:00,-8.134200494558298,-19.530910185123968,510.87,515.29,583.04,621.21,368.29
2020-10-20 21:33:33.509004+00:00,-9.388700237076012,-20.235052078007293,511.28,515.74,582.74,621.54,368.06
2020-10-20 21:33:33.517004+00:00,-9.74685347208472,-21.56684668232452,511.59,514.8,582.41,623.04,368.14
2020-10-20 21:33:33.525004+00:00,-10.008563857916878,-22.66847694360921,512.09,514.33,581.09,623.93,368.2
2020-10-20 21:33:33.533004+00:00,-9.529500828375163,-22.542958408207866,511.86,513.67,580.41,624.82,367.76
2020-10-20 21:33:33.541004+00:00,-9.719804091699128,-22.57715416313964,512.03,512.52,580.08,627.02,368.16
2020-10-20 21:33:33.549004+00:00,-9.838024801445375,-23.115410900289508,512.26,511.4,579.31,627.83,368.67
2020-10-20 21:33:33.557004+00:00,-10.001869916936405,-25.04801726083041,511.53,511.41,580.0,629.02,367.93
2020-10-20 21:33:33.565004+00:00,-9.815371455243353,-24.119537590129656,511.55,510.73,579.39,629.77,368.43
2020-10-20 21:33:33.573004+00:00,-9.622905425241463,-23.422222490009716,512.02,511.04,579.48,629.74,368.13
2020-10-20 21:33:33.581004+00:00,-9.617970703666238,-23.634551116377036,511.54,510.17,580.0,631.0,368.06
2020-10-20 21:33:33.589004+00:00,-9.470965969715648,-23.315304786523843,513.49,510.55,578.29,629.03,367.53
2020-10-20 21:33:33.597004+00:00,-9.268878751273613,-23.188642066122608,515.0,510.83,576.94,627.71,367.34
2020-10-20 21:33:33.605004+00:00,-8.72019950940725,-23.430568058404948,511.07,509.02,580.72,633.4,367.91
2020-10-20 21:33:33.613004+00:00,-8.41202913280941,-24.192804301247456,512.44,508.68,579.45,632.54,367.91
2020-10-20 21:33:33.621004+00:00,-7.936160369621059,-24.792318891954036,512.51,508.67,579.37,633.22,367.82
2020-10-20 21:33:33.629004+00:00,-7.991517963901138,-24.977408261629417,512.04,508.57,579.3,634.49,367.18
2020-10-20 21:33:33.637004+00:00,-8.109790728815707,-25.304835607313585,512.33,507.85,578.67,635.65,367.34
2020-10-20 21:33:33.645004+00:00,-8.103121127099556,-25.25241202244813,512.28,507.14,577.61,636.67,367.81
2020-10-20 21:33:33.653004+00:00,-8.360244404798065,-25.01764136244288,511.89,506.73,577.53,637.55,367.37
2020-10-20 21:33:33.661004+00:00,-8.401426612252203,-24.875692615668047,512.58,505.51,576.51,638.72,368.02
2020-10-20 21:33:33.669004+00:00,-8.518838030185776,-24.408352045555883,513.12,504.91,574.93,639.61,368.17
2020-10-20 21:33:33.677004+00:00,-8.671755489126598,-24.64814292063967,512.9,505.97,576.35,640.54,367.69
2020-10-20 21:33:33.685004+00:00,-8.699097135805461,-25.13097465291685,513.15,506.29,576.97,641.07,367.72
2020-10-20 21:33:33.693004+00:00,-8.608619286485796,-25.33266062534187,512.3,504.77,575.45,640.87,367.65
2020-10-20 21:33:33.701004+00:00,-8.545899329324504,-25.46062511744986,511.96,505.04,575.82,641.22,367.92
2020-10-20 21:33:33.709004+00:00,-8.521081422050298,-25.557333286429422,512.73,505.64,575.7,640.36,368.12
2020-10-20 21:33:33.717004+00:00,-8.524756397220608,-25.761292690322602,513.17,505.55,575.43,640.17,368.46
2020-10-20 21:33:33.725004+00:00,-8.437412457094158,-25.867515446760642,512.74,506.4,577.03,639.62,366.97
2020-10-20 21:33:33.733004+00:00,-8.104219957551695,-26.34061368938098,512.13,507.47,577.78,639.52,365.77
2020-10-20 21:33:33.741004+00:00,-7.572792870991906,-27.354210585795435,512.51,505.31,576.28,641.22,368.14
2020-10-20 21:33:33.749004+00:00,-7.381385234060954,-27.556964928379234,513.08,505.5,576.49,641.47,367.56
2020-10-20 21:33:33.757004+00:00,-7.361836551117766,-27.840724416114497,512.74,505.2,576.52,641.78,367.69
2020-10-20 21:33:33.765004+00:00,-7.348379827316738,-27.818775612094587,512.64,504.46,576.04,642.48,368.01
2020-10-20 21:33:33.773004+00:00,-7.511117442941991,-27.420656412436745,512.89,503.95,575.28,643.55,368.46
2020-10-20 21:33:33.781004+00:00,-7.739010525159121,-27.906576312248088,512.78,503.81,575.39,644.62,368.67
2020-10-20 21:33:33.789004+00:00,-7.759746927265555,-28.069622973024636,512.36,503.11,574.83,644.67,367.79
2020-10-20 21:33:33.797004+00:00,-7.6388962116933925,-27.739106540246436,512.4,503.14,574.36,645.79,367.88
2020-10-20 21:33:33.805004+00:00,-7.575452313670611,-27.77089207173334,512.65,502.25,573.34,646.57,367.78
2020-10-20 21:33:33.813004+00:00,-7.698814724287427,-27.57548077862268,513.33,503.3,572.73,645.78,368.16
2020-10-20 21:33:33.821004+00:00,-7.657349526152932,-26.933840155639725,513.56,504.38,572.75,645.41,368.35
2020-10-20 21:33:33.829004+00:00,-7.579726134217961,-27.13429675849592,513.02,502.53,572.84,646.03,367.34
2020-10-20 21:33:33.837004+00:00,-7.563316297560532,-27.50430496193003,513.01,502.63,573.14,646.09,367.62
2020-10-20 21:33:33.845004+00:00,-7.577132392152082,-27.790419680564447,512.31,502.82,573.64,646.55,367.6
2020-10-20 21:33:33.853004+00:00,-7.586050337494528,-28.09903763185363,512.42,502.29,573.74,646.61,367.72
2020-10-20 21:33:33.861004+00:00,-7.508173275172327,-28.311560249177106,513.17,502.22,572.96,646.51,368.22
2020-10-20 21:33:33.869004+00:00,-7.479789874672202,-27.930045646543242,513.33,503.01,573.48,646.53,367.47
2020-10-20 21:33:33.877004+00:00,-7.124980139829327,-28.069744615861797,513.39,503.36,573.53,646.74,367.49
2020-10-20 21:33:33.885004+00:00,-6.878812737688489,-28.356728389904532,513.78,503.09,573.55,646.56,367.51
2020-10-20 21:33:33.893004+00:00,-6.830864685967793,-28.44723396084943,512.92,502.11,574.17,647.6,367.54
2020-10-20 21:33:33.901004+00:00,-6.976672091249922,-28.151298908744362,513.17,502.13,573.38,648.07,367.79
2020-10-20 21:33:33.909004+00:00,-7.057579897674015,-28.052630045368133,513.61,502.21,572.37,647.65,367.53
2020-10-20 21:33:33.917004+00:00,-7.10997163404671,-28.004570462934222,513.58,501.75,572.06,647.79,367.76
2020-10-20 21:33:33.925004+00:00,-7.051059350517285,-27.592434299958597,513.58,501.54,572.12,648.57,367.76
2020-10-20 21:33:33.933004+00:00,-7.0132202986206975,-27.244670293902104,513.79,501.76,571.8,648.94,367.56
2020-10-20 21:33:33.941004+00:00,-6.9511245639853305,-27.255346833174134,513.5,501.46,571.71,650.14,367.86
2020-10-20 21:33:33.949004+00:00,-7.13773264005974,-27.227603108181814,513.69,500.38,570.93,650.64,368.29
2020-10-20 21:33:33.957004+00:00,-7.017038837117341,-27.36505555003994,514.66,500.5,569.65,650.53,368.67
2020-10-20 21:33:33.965004+00:00,-6.912370014892869,-27.57440220146077,513.38,500.76,569.91,650.94,368.28
2020-10-20 21:33:33.973004+00:00,-6.93103791893791,-27.697381134280413,513.73,500.92,569.84,650.46,367.88
2020-10-20 21:33:33.981004+00:00,-6.880132850601864,-27.686985562112792,513.51,501.3,569.81,649.96,367.85
2020-10-20 21:33:33.989004+00:00,-6.7293941796156735,-27.83160282183663,513.42,501.57,570.87,650.49,367.18
2020-10-20 21:33:33.997004+00:00,-6.608561856498866,-27.85113713175778,514.07,501.41,570.63,650.38,367.62
2020-10-20 21:33:34.005004+00:00,-6.583559911537547,-27.834467116183532,514.05,500.84,569.5,650.34,368.87
2020-10-20 21:33:34.013004+00:00,-6.350962364836449,-28.270735116154047,513.48,501.02,570.53,651.61,367.48
2020-10-20 21:33:34.021004+00:00,-6.236485800775132,-28.165595280642044,513.28,501.12,570.31,651.56,367.46
2020-10-20 21:33:34.029004+00:00,-6.130424283431277,-28.164107568992375,513.86,501.23,569.99,651.45,367.45
2020-10-20 21:33:34.037004+00:00,-6.151964103021639,-28.4488516312736,513.19,500.33,569.97,652.33,367.77
2020-10-20 21:33:34.045004+00:00,-6.363225160669813,-28.639552956013187,512.75,500.17,570.3,653.17,368.06
2020-10-20 21:33:34.053004+00:00,-6.357423990682161,-28.32374262769105,513.69,499.92,569.7,652.8,367.97
2020-10-20 21:33:34.061004+00:00,-6.236132933579679,-28.27276277503222,513.63,499.76,568.95,653.12,368.03
2020-10-20 21:33:34.069004+00:00,-6.130322016874745,-28.47470326002129,514.15,500.09,568.31,653.77,367.65
2020-10-20 21:33:34.077004+00:00,-6.161123545606589,-28.439893546799812,513.87,500.12,568.43,654.34,367.95
2020-10-20 21:33:34.085004+00:00,-6.1143160219745605,-28.38351921406974,512.13,499.64,569.25,655.02,366.61
2020-10-20 21:33:34.093004+00:00,-6.122394570453654,-28.440011252533285,512.26,498.96,568.99,655.25,366.36
2020-10-20 21:33:34.101004+00:00,-6.012304484271877,-28.42906687339471,514.34,499.57,567.36,654.83,368.4
2020-10-20 21:33:34.109004+00:00,-5.898894386905166,-28.46824132642438,514.07,500.45,567.69,654.07,367.8
2020-10-20 21:33:34.117004+00:00,-5.745399233395305,-27.922336067593463,514.34,500.63,567.96,653.26,367.35
2020-10-20 21:33:34.125004+00:00,-5.857323190776846,-27.788121537391852,514.15,500.4,568.13,653.53,367.65
2020-10-20 21:33:34.133004+00:00,-5.885493973965627,-28.621027442289545,513.91,501.07,568.84,652.89,367.17
2020-10-20 21:33:34.141004+00:00,-5.837849290633885,-28.799399612430783,514.09,501.37,568.76,652.42,366.93
2020-10-20 21:33:34.149004+00:00,-5.723042786281801,-28.865375993321596,513.59,501.12,568.39,652.68,368.19
2020-10-20 21:33:34.157004+00:00,-5.403707173551228,-28.926479225365718,513.75,501.2,568.47,651.64,368.23
2020-10-20 21:33:34.165004+00:00,-5.203162836454727,-29.152204156869107,513.45,502.13,568.12,650.62,368.31
2020-10-20 21:33:34.173004+00:00,-5.085368718344341,-29.067504510535876,514.93,503.73,568.47,648.48,367.36
2020-10-20 21:33:34.181004+00:00,-4.942514494026537,-29.95436958663343,514.93,504.7,568.72,647.04,367.21
2020-10-20 21:33:34.189004+00:00,-5.650075930319631,-32.421608958482594,513.51,505.1,568.35,645.82,368.27
2020-10-20 21:33:34.197004+00:00,-5.512281764022221,-30.524911078787785,513.59,506.13,568.54,643.92,367.84
2020-10-20 21:33:34.205004+00:00,-5.241025687655146,-29.222752814339565,513.2,507.58,568.0,642.54,368.1
2020-10-20 21:33:34.213004+00:00,-5.349663884808106,-29.56080779197708,512.97,509.04,568.47,640.58,367.99
2020-10-20 21:33:34.221004+00:00,-5.041739733917555,-29.717196762878874,513.02,509.88,568.6,637.4,367.69
2020-10-20 21:33:34.229004+00:00,-5.069887774511748,-29.1649332008079,513.55,512.82,568.43,633.79,367.57
2020-10-20 21:33:34.237004+00:00,-5.152042539630479,-28.476674450970116,513.5,515.9,569.0,630.72,367.97
2020-10-20 21:33:34.245004+00:00,-4.877853340347059,-28.587787326159884,512.7,518.16,569.93,627.6,368.35
2020-10-20 21:33:34.253004+00:00,-4.65111075747885,-29.371752420580055,512.71,521.18,569.98,623.62,368.3
2020-10-20 21:33:34.261004+00:00,-4.776144134529992,-28.83486647891814,512.39,524.89,570.55,619.77,367.96
2020-10-20 21:33:34.269004+00:00,-4.888179875391363,-27.442401066284784,512.01,528.91,571.89,616.92,368.08
2020-10-20 21:33:34.277004+00:00,-4.584806156729245,-27.408639291958888,512.02,532.47,572.03,613.46,368.73
2020-10-20 21:33:34.285004+00:00,-4.459350614879389,-26.919286050240792,512.23,536.57,573.36,611.03,368.41
2020-10-20 21:33:34.293004+00:00,-4.217596063128829,-25.765783425183237,512.45,540.58,574.62,609.12,368.46
2020-10-20 21:33:34.301004+00:00,-3.8755441536444284,-24.998482834396906,511.73,543.8,574.73,607.59,368.66
2020-10-20 21:33:34.309004+00:00,-3.9511762384151226,-25.874901120071815,512.39,547.99,574.3,604.27,368.21
2020-10-20 21:33:34.317004+00:00,-3.907269448387792,-25.65430231324319,512.55,551.71,575.02,602.21,368.46
2020-10-20 21:33:34.325004+00:00,-3.6710470355094524,-24.325829833663626,510.6,554.85,575.99,601.9,368.52
2020-10-20 21:33:34.333004+00:00,-3.592714774496284,-22.74560758550742,510.09,558.45,575.05,598.89,368.57
2020-10-20 21:33:34.341004+00:00,-3.813077279866151,-21.42139237135537,509.98,562.12,575.04,596.93,368.94
2020-10-20 21:33:34.349004+00:00,-3.6603572230685884,-20.07648033598075,510.2,565.93,576.57,596.07,368.15
2020-10-20 21:33:34.357004+00:00,-3.312047858462124,-17.78453508827836,509.84,569.46,577.53,595.55,367.95
2020-10-20 21:33:34.365004+00:00,-3.1180390750169678,-16.3508209796468,509.91,571.5,576.59,593.94,368.41
2020-10-20 21:33:34.373004+00:00,-2.804258462726143,-15.833751710797111,509.91,574.05,576.35,592.25,368.64
2020-10-20 21:33:34.381004+00:00,-2.6103624827174308,-14.83942132613569,509.53,577.6,576.82,590.63,368.56
2020-10-20 21:33:34.389004+00:00,-3.0040166480086015,-13.036960220433913,509.69,580.18,576.79,590.05,369.02
2020-10-20 21:33:34.397004+00:00,-3.4753482645187654,-11.125240819609267,509.53,581.98,577.79,589.97,368.25
2020-10-20 21:33:34.405004+00:00,-3.601553429748244,-9.357907373409494,509.29,584.28,577.61,589.35,367.75
2020-10-20 21:33:34.413004+00:00,-4.106288782934452,-6.624828898857976,509.74,586.8,577.19,588.28,368.87
2020-10-20 21:33:34.421004+00:00,-5.063531507689142,-4.118979305651603,509.91,587.94,577.71,588.11,368.74
2020-10-20 21:33:34.429004+00:00,-5.016052189173032,-4.891116018772081,509.91,590.19,576.89,587.66,368.64
2020-10-20 21:33:34.437004+00:00,-5.051174342791959,-2.995602156639713,509.55,592.38,577.2,586.95,368.05
2020-10-20 21:33:34.445004+00:00,-5.635184469585595,-1.6995477013299136,509.51,593.97,577.82,588.42,370.22
2020-10-20 21:33:34.453004+00:00,-5.955485227421828,-0.05341622370167552,509.1,595.74,577.84,588.31,370.62
2020-10-20 21:33:34.461004+00:00,-5.274378921508276,0.10728069090561708,509.11,596.91,577.92,586.11,368.11
2020-10-20 21:33:34.469004+00:00,-5.160289032044861,0.15105204698955466,509.38,597.79,577.82,586.67,368.76
2020-10-20 21:33:34.477004+00:00,-5.563458013582491,2.9852311293291365,509.44,598.87,578.03,586.16,368.71
2020-10-20 21:33:34.485004+00:00,-5.231444914920814,3.1384645210516275,509.84,600.6,578.9,585.65,368.28
2020-10-20 21:33:34.493004+00:00,-5.133563900773043,3.3844671779571605,509.54,601.93,578.98,585.92,368.73
2020-10-20 21:33:34.501004+00:00,-6.154190379747425,4.527759547372904,508.74,602.17,579.09,586.6,369.5
2020-10-20 21:33:34.509004+00:00,-9.056147530047902,7.743120751383799,508.77,602.82,578.91,586.15,369.16
2020-10-20 21:33:34.517004+00:00,-8.95534616729449,8.850497209212548,508.69,603.56,578.68,585.44,369.14
2020-10-20 21:33:34.525004+00:00,-8.560092049316225,9.035459695901125,508.41,604.43,578.96,585.27,369.16
2020-10-20 21:33:34.533004+00:00,-9.245636662581274,10.254618432862772,509.42,605.24,579.44,585.69,369.13
2020-10-20 21:33:34.541004+00:00,-9.29220558266387,10.758817137721334,509.71,605.96,579.92,585.75,368.89
2020-10-20 21:33:34.549004+00:00,-8.64507008152465,10.276335503133017,508.98,606.78,580.14,585.19,368.82
2020-10-20 21:33:34.557004+00:00,-8.922471810622572,10.80447412178044,509.08,607.22,580.43,585.13,369.22
2020-10-20 21:33:34.565004+00:00,-10.189788347642503,12.206598040700198,508.69,607.45,581.09,585.23,368.81
2020-10-20 21:33:34.573004+00:00,-9.698684276818643,11.45284046975966,508.78,607.62,581.4,585.44,368.72
2020-10-20 21:33:34.581004+00:00,-9.108727753141222,11.124565310438573,508.96,607.65,581.29,585.02,368.84
2020-10-20 21:33:34.589004+00:00,-5.936338754355122,7.588681415639742,508.74,607.98,581.0,584.61,369.01
2020-10-20 21:33:34.597004+00:00,-8.488003626542016,10.746561700405627,508.6,608.04,581.74,584.83,369.06
2020-10-20 21:33:34.605004+00:00,-9.836741957859653,12.705387398761845,508.8,608.16,582.11,584.53,369.02
2020-10-20 21:33:34.613004+00:00,-8.9758437071969,11.913600992229842,508.62,608.15,582.38,585.06,368.86
2020-10-20 21:33:34.621004+00:00,-10.44809301238056,13.916914685568226,508.73,608.17,582.67,585.38,369.01
2020-10-20 21:33:34.629004+00:00,-11.186196934132298,14.868899572195238,508.89,607.99,582.15,584.87,369.05
2020-10-20 21:33:34.637004+00:00,-11.352720473844391,15.290837411400064,508.19,607.3,582.37,585.25,368.82
2020-10-20 21:33:34.645004+00:00,-11.346864448158618,14.841920614010046,508.63,607.32,582.43,585.21,368.84
2020-10-20 21:33:34.653004+00:00,-11.240069048579713,14.316705163384261,508.8,606.54,582.63,585.12,369.29
2020-10-20 21:33:34.661004+00:00,-10.67394360821066,13.511892086728684,508.33,605.75,582.57,585.47,369.53
2020-10-20 21:33:34.669004+00:00,-10.34255518254337,12.920982550308176,509.05,607.02,583.11,584.33,366.3
2020-10-20 21:33:34.677004+00:00,-10.598643910959359,13.196815960359954,509.27,606.55,583.02,584.24,366.46
2020-10-20 21:33:34.685004+00:00,-11.336636119784643,14.19216130200263,508.38,604.64,581.66,585.15,369.3
2020-10-20 21:33:34.693004+00:00,-11.550719903890156,14.539226779124956,508.4,604.72,582.35,584.96,368.85
2020-10-20 21:33:34.701004+00:00,-11.43149405010382,14.138952854246954,508.74,604.36,582.66,584.74,368.94
2020-10-20 21:33:34.709004+00:00,-11.41131361256279,14.070511634840713,507.78,603.05,583.17,585.97,368.43
2020-10-20 21:33:34.717004+00:00,-11.25698098956218,13.777009295982952,507.51,602.3,583.08,586.7,368.17
2020-10-20 21:33:34.725004+00:00,-11.194573906685958,13.511853065588424,508.15,601.03,582.89,585.74,368.47
2020-10-20 21:33:34.733004+00:00,-11.434857480884064,13.96815231313363,508.75,599.85,583.39,585.92,368.65
2020-10-20 21:33:34.741004+00:00,-11.975651186423825,14.583591970203635,508.78,599.15,583.61,585.96,369.1
2020-10-20 21:33:34.749004+00:00,-11.464801925521254,13.751714569711254,508.04,597.98,584.03,585.62,368.84
2020-10-20 21:33:34.757004+00:00,-11.417100964795956,13.783807020851157,507.73,596.46,584.85,586.52,369.05
2020-10-20 21:33:34.765004+00:00,-11.958303097216245,14.259866562388245,507.31,595.01,585.53,586.76,368.86
2020-10-20 21:33:34.773004+00:00,-11.380359426647182,12.310603913802575,508.24,593.76,584.95,585.41,368.18
2020-10-20 21:33:34.781004+00:00,-11.613250622911622,12.693218394036668,507.89,591.97,585.38,584.93,368.32
2020-10-20 21:33:34.789004+00:00,-11.062266457935994,11.321074613492884,507.91,589.87,585.37,584.66,368.37
2020-10-20 21:33:34.797004+00:00,-10.36380623632256,10.871872589028431,508.36,587.03,586.83,585.66,368.32
2020-10-20 21:33:34.805004+00:00,-11.620605007367713,12.281021080942782,509.81,583.05,584.21,583.81,368.82
2020-10-20 21:33:34.813004+00:00,-14.926081112643915,8.128092691245566,509.78,580.28,583.07,583.55,368.82
2020-10-20 21:33:34.821004+00:00,-16.204558435284593,6.63582382049593,508.33,578.66,586.26,585.93,368.27
2020-10-20 21:33:34.829004+00:00,-16.555307453606503,6.472133647951973,508.4,576.55,586.38,585.35,368.26
2020-10-20 21:33:34.837004+00:00,-15.927160148853456,5.743655758133531,508.55,575.05,586.92,585.38,368.2
2020-10-20 21:33:34.845004+00:00,-11.853672197618584,7.528838715567989,509.02,573.82,587.7,586.34,368.12
2020-10-20 21:33:34.853004+00:00,-8.018239287106667,4.419468178283007,508.32,572.0,587.84,586.72,368.23
2020-10-20 21:33:34.861004+00:00,-7.978996476981358,2.78562019280694,508.84,569.95,588.79,586.97,368.14
2020-10-20 21:33:34.869004+00:00,-8.52716306154263,2.5261437117562813,508.83,566.93,589.88,588.22,368.11
2020-10-20 21:33:34.877004+00:00,-8.273816579385251,1.3762035217196318,508.6,562.29,589.7,589.12,368.36
2020-10-20 21:33:34.885004+00:00,-8.33519163315527,0.6720382582748249,509.48,557.7,589.81,590.66,368.18
2020-10-20 21:33:34.893004+00:00,-8.185507021205915,0.23590320764172787,510.2,553.14,589.13,592.3,367.76
2020-10-20 21:33:34.901004+00:00,-7.711697570260378,-1.1575049976240421,510.24,548.01,588.83,594.08,367.61
2020-10-20 21:33:34.909004+00:00,-7.853262968288762,-1.6559141957606172,509.98,543.97,587.92,596.19,368.12
2020-10-20 21:33:34.917004+00:00,-8.125684987552702,-1.3121049826683582,510.21,541.11,586.73,598.49,368.14
2020-10-20 21:33:34.925004+00:00,-8.334097474134584,-2.1096061513409,510.04,538.84,585.95,600.28,367.83
2020-10-20 21:33:34.933004+00:00,-8.785389852499081,-2.959237846177562,510.58,538.06,585.14,601.13,368.31
2020-10-20 21:33:34.941004+00:00,-9.544099496566375,-2.9325825296177594,509.88,537.67,585.44,601.36,367.69
2020-10-20 21:33:34.949004+00:00,-9.70743324298947,-3.5426422235461414,509.96,538.22,585.16,600.77,367.79
2020-10-20 21:33:34.957004+00:00,-9.31517671229804,-5.830986219942951,510.72,538.67,585.13,600.75,368.37
2020-10-20 21:33:34.965004+00:00,-9.26009956550367,-8.428567980044894,510.23,538.22,585.61,601.16,367.76
2020-10-20 21:33:34.973004+00:00,-10.742108987644668,-8.664543043181617,509.83,537.55,585.32,601.88,368.11
2020-10-20 21:33:34.981004+00:00,-11.146073968789015,-9.413543765596593,510.63,537.16,585.23,601.35,368.09
2020-10-20 21:33:34.989004+00:00,-9.68837367354437,-12.757360002894108,510.93,536.27,585.67,601.86,368.11
2020-10-20 21:33:34.997004+00:00,-8.154818604460825,-17.36179945140818,510.6,534.39,585.67,603.16,368.41
2020-10-20 21:33:35.005004+00:00,-9.299398628690827,-15.1211962012853,510.61,533.13,585.55,603.83,367.93
2020-10-20 21:33:35.013004+00:00,-8.376142451908676,-16.197299217727206,510.17,531.14,586.12,605.85,367.88
2020-10-20 21:33:35.021004+00:00,-7.482716848884497,-17.632855000936733,509.95,527.88,585.74,608.2,367.41
2020-10-20 21:33:35.029004+00:00,-7.53221145611847,-17.632310256205006,510.47,523.79,583.5,612.2,369.71
2020-10-20 21:33:35.037004+00:00,-7.873412417277948,-17.69753373351636,511.28,520.64,582.53,615.04,369.94
2020-10-20 21:33:35.045004+00:00,-8.254015210947614,-17.351699738425193,511.19,518.88,582.09,616.65,367.92
2020-10-20 21:33:35.053004+00:00,-8.951373133521821,-16.16960021561958,510.79,516.45,581.32,620.21,367.82
2020-10-20 21:33:35.061004+00:00,-10.073450755562131,-13.580346513597918,510.83,513.82,580.34,623.29,367.65
2020-10-20 21:33:35.069004+00:00,-8.45919832396567,-17.16234942356751,511.41,511.95,578.96,626.27,367.87
2020-10-20 21:33:35.077004+00:00,-8.029900796103986,-18.972154841661695,511.27,510.02,577.77,629.66,368.64
2020-10-20 21:33:35.085004+00:00,-8.682592455305256,-18.719732793158173,511.67,508.59,576.72,631.76,368.42
2020-10-20 21:33:35.093004+00:00,-8.965563394731229,-19.52078290203433,512.34,508.27,575.84,633.88,367.62
2020-10-20 21:33:35.101004+00:00,-8.823969703504286,-20.69958829781872,512.35,507.79,575.36,636.28,367.7
2020-10-20 21:33:35.109004+00:00,-8.720308172861431,-21.62460608212019,512.0,506.6,575.47,638.22,367.43
2020-10-20 21:33:35.117004+00:00,-8.798805315349819,-21.80461513764246,512.34,505.66,573.97,639.73,367.66
2020-10-20 21:33:35.125004+00:00,-8.271368542903076,-21.51806128364937,512.43,505.29,572.91,641.05,368.23
2020-10-20 21:33:35.133004+00:00,-7.958022609391471,-22.39978185696183,512.31,504.27,572.86,642.07,368.26
2020-10-20 21:33:35.141004+00:00,-8.494585583171919,-23.54774998714672,513.2,504.11,572.36,643.01,367.82
2020-10-20 21:33:35.149004+00:00,-8.853660016889123,-23.990071465164096,513.06,503.96,571.62,644.18,367.52
2020-10-20 21:33:35.157004+00:00,-8.38104542537953,-25.63797177523263,512.69,503.56,571.19,645.95,367.8
2020-10-20 21:33:35.165004+00:00,-8.052958223729313,-25.88274852177446,512.73,503.36,571.1,646.89,369.02
2020-10-20 21:33:35.173004+00:00,-7.722651898166619,-26.146605957872143,512.97,502.15,570.52,648.09,368.52
2020-10-20 21:33:35.181004+00:00,-7.4615365841748815,-26.904084905517035,512.77,502.03,569.88,648.75,367.85
2020-10-20 21:33:35.189004+00:00,-7.144365874094853,-27.202565627611186,513.07,502.19,569.17,648.68,367.87
2020-10-20 21:33:35.197004+00:00,-7.074798459679703,-27.521421608382177,513.4,501.65,568.49,649.2,367.32
2020-10-20 21:33:35.205004+00:00,-7.1097188153935384,-27.44394539336516,513.36,502.11,569.25,649.51,367.23
2020-10-20 21:33:35.213004+00:00,-6.8101123776365995,-26.666820885330843,513.65,502.32,568.8,650.27,367.71
2020-10-20 21:33:35.221004+00:00,-6.3571512070797045,-26.83789367676457,513.64,501.91,567.98,650.39,367.9
2020-10-20 21:33:35.229004+00:00,-6.0786099737078985,-27.769947418210204,513.62,501.66,568.4,650.18,367.68
2020-10-20 21:33:35.237004+00:00,-6.021869812725106,-27.817651854631645,513.06,501.64,569.39,650.51,367.53
2020-10-20 21:33:35.245004+00:00,-5.714763559155218,-27.60337356421477,512.94,501.66,569.67,650.57,367.58
2020-10-20 21:33:35.253004+00:00,-5.471154725793053,-28.50086431234021,512.56,500.44,568.97,651.26,368.61
2020-10-20 21:33:35.261004+00:00,-5.753727033128293,-29.273880506036527,512.66,501.17,569.08,651.02,367.98
2020-10-20 21:33:35.269004+00:00,-5.946043668740101,-29.361947409911675,512.84,501.88,569.08,650.78,367.46
2020-10-20 21:33:35.277004+00:00,-5.952811504635845,-29.12360863611221,512.71,501.17,568.76,651.51,368.46
2020-10-20 21:33:35.285004+00:00,-6.011766309304293,-29.13594704363928,513.71,501.28,568.28,651.21,368.12
2020-10-20 21:33:35.293004+00:00,-5.992956177571424,-28.758198277496742,513.48,501.27,568.88,651.35,367.41
2020-10-20 21:33:35.301004+00:00,-6.023336097312407,-28.63255185895166,513.52,501.46,567.63,650.47,368.39
2020-10-20 21:33:35.309004+00:00,-6.178761805161802,-28.679210681328108,513.16,500.84,567.82,651.34,368.75
2020-10-20 21:33:35.317004+00:00,-6.438116890237825,-28.59044167675061,513.26,500.41,568.69,652.08,368.28
2020-10-20 21:33:35.325004+00:00,-6.398989951579782,-28.798489839549706,513.88,501.07,568.16,650.92,368.61
